src,dst,weight
libertygrrrl,LibertyLetter,5
libertygrrrl,Patriot223,4
libertygrrrl,clobrien,4
libertygrrrl,MidniteStang,4
libertygrrrl,Ritalynman,4
libertygrrrl,libertysarmy3,2
libertygrrrl,TheFlaCracker,2
libertygrrrl,murnahan,1
libertygrrrl,jlipschultz,1
libertygrrrl,tracitoguchi,1
libertygrrrl,melisangel,1
libertygrrrl,Zatannna,1
libertygrrrl,ZnaTrainer,1
libertygrrrl,Raj_R,1
libertygrrrl,JusticeMarshall,2
libertygrrrl,brettmckay,1
libertygrrrl,JayGaddis,1
libertygrrrl,marcwarnke,1
libertygrrrl,UTKevDawg,1
libertygrrrl,williamharryman,1
libertygrrrl,SteveBeren,1
libertygrrrl,kmcooley,1
libertygrrrl,KreuzersKorner,1
libertygrrrl,KimSherrell,1
libertygrrrl,AlohaArleen,1
libertygrrrl,dpbkmb,2
libertygrrrl,TarynP,1
libertygrrrl,LukeBryanOnline,1
libertygrrrl,eugenelee,1
libertygrrrl,kristacolvin,1
libertygrrrl,Majo,1
libertygrrrl,mafaldaq,1
libertygrrrl,alefragisp,1
libertygrrrl,x_maras,1
libertygrrrl,tiflosourtis,1
libertygrrrl,electra226,1
libertygrrrl,Contrabbando,1
libertygrrrl,kitsosmitsos,1
libertygrrrl,angellica,1
libertygrrrl,u,1
libertygrrrl,starlingpoet,1
libertygrrrl,HNatarajan,1
libertygrrrl,howard74,1
libertygrrrl,askyourva,1
libertygrrrl,OhMichael,1
libertygrrrl,dave_carpenter,1
libertygrrrl,pedaah,1
libertygrrrl,mkellner,1
libertygrrrl,get,1
libertygrrrl,houstonmacbro,1
libertygrrrl,ChicMom,1
libertygrrrl,MERC80,1
libertygrrrl,TiffanyHouston,1
libertygrrrl,JimQuillen,1
libertygrrrl,ennisander,1
libertygrrrl,bdivine,1
libertygrrrl,GrantThompson,1
libertygrrrl,edge198,1
libertygrrrl,Mnmissy,1
libertygrrrl,liberalchik,1
libertygrrrl,Liberalviewer1,2
libertygrrrl,LilliJ,1
libertygrrrl,LilMiss,1
libertygrrrl,Chloebeetle,1
libertygrrrl,MizzWelch,1
libertygrrrl,eddyizm,1
libertygrrrl,FawnNeun,1
libertygrrrl,libertysar,2
libertygrrrl,Trachena,2
libertygrrrl,The_Troy_Show,1
libertygrrrl,gotdammagazine,1
libertygrrrl,BlessedPromoTwt,1
libertygrrrl,wyong,1
libertygrrrl,jordanmania,1
libertygrrrl,stannyc,1
libertygrrrl,pun,1
libertygrrrl,Bluenscottish,2
libertygrrrl,iPenginBrijhe,1
libertygrrrl,RedPorscheKilla,1
libertygrrrl,Nurul54,1
libertygrrrl,VERSATILEMUSIC,1
libertygrrrl,Laradolilly,1
libertygrrrl,libertyg,1
oh_danny_boy,AmericanWomannn,6
oh_danny_boy,TamaraSchilling,5
oh_danny_boy,americanwomannn,4
oh_danny_boy,dyvantity,1
oh_danny_boy,cecilwhy,1
oh_danny_boy,tamaraschilling,1
oh_danny_boy,gillardg,3
oh_danny_boy,teamwinnipeg,1
oh_danny_boy,guitardragon,2
oh_danny_boy,ezyblogger,1
oh_danny_boy,amyrangel,3
oh_danny_boy,richardbejah,1
oh_danny_boy,eastdallasalice,1
oh_danny_boy,onchee1970,1
oh_danny_boy,gotkky,1
oh_danny_boy,Jason_Pollock,1
oh_danny_boy,tomas57,2
oh_danny_boy,mrscain1,2
oh_danny_boy,kimbeeisme,3
oh_danny_boy,jimpcrepair,2
oh_danny_boy,rkret,2
oh_danny_boy,lynnimegginson,2
oh_danny_boy,sydharew,2
oh_danny_boy,caronbeachHs,2
oh_danny_boy,justthierry,2
oh_danny_boy,zamees,2
oh_danny_boy,gotky,1
oh_danny_boy,mrssalinas,1
oh_danny_boy,pro37phet,1
oh_danny_boy,revjarthurrank,1
oh_danny_boy,missjaw,1
oh_danny_boy,eddruckman,1
oh_danny_boy,papercakes,2
oh_danny_boy,urok123,1
oh_danny_boy,button,1
oh_danny_boy,mrscrain1,1
oh_danny_boy,ellenbigfan,1
oh_danny_boy,treesbug,1
oh_danny_boy,ShomariHines,1
oh_danny_boy,brandoncox,1
oh_danny_boy,delaneygates,1
oh_danny_boy,slonecker,3
oh_danny_boy,LynniMegginson,1
oh_danny_boy,Nachhi,1
oh_danny_boy,nachhi,1
oh_danny_boy,maryrachbailey,1
oh_danny_boy,mzzlee,1
oh_danny_boy,bleumoonsattic,1
oh_danny_boy,Marge_Inovera,1
oh_danny_boy,motivationmama,1
oh_danny_boy,1sweetwhirl,1
oh_danny_boy,setv,1
oh_danny_boy,cheergiver,1
oh_danny_boy,chiniehdiaz,1
oh_danny_boy,BattyJanice,1
oh_danny_boy,fitSpirit,1
oh_danny_boy,ruthakers,1
oh_danny_boy,sarayelich,1
oh_danny_boy,thesunsetends,1
oh_danny_boy,rossdecker,1
oh_danny_boy,paulfeig,1
oh_danny_boy,pindowngirl,1
oh_danny_boy,americanwomennn,1
oh_danny_boy,kc_nathan1,1
oh_danny_boy,kellythomas,1
oh_danny_boy,pjIII,1
oh_danny_boy,thelifehackpost,1
oh_danny_boy,skincaredoc,1
oh_danny_boy,lbcIslander,1
oh_danny_boy,javagrma,1
oh_danny_boy,bemale,1
oh_danny_boy,onebailey,1
oh_danny_boy,dnajd,1
oh_danny_boy,jackin1,1
oh_danny_boy,jamiecreates,1
oh_danny_boy,arbonnelady,1
jennruss,angels510,1
jennruss,VeronicaDLCruz,2
jennruss,ri_guy,1
jennruss,organdonor4life,1
jennruss,davidhoang,1
jennruss,thedrich,1
jennruss,heykim,1
jennruss,EricDLCruz,1
jennruss,LockeDown815,2
jennruss,jesseluna,1
jennruss,siahoney,1
jennruss,nursemom90,1
jennruss,deighe_d,1
jennruss,ertyptin,1
jennruss,jenruss,1
annamartins,JP_GolfinhU,1
annamartins,nunogervasio,2
annamartins,_alexcar,1
annamartins,annapires,1
annamartins,TugaSerio,1
annamartins,AdolfoM,1
annamartins,Dputamadre,1
jhillstephens,JoanneMatthews,1
jhillstephens,In_Excess,1
jhillstephens,LeglessLush,1
jhillstephens,verwon,1
jhillstephens,scarletmandy,2
jhillstephens,1sweetwhirl,2
jhillstephens,SharonHayes,1
jhillstephens,4u2wear2,1
jhillstephens,ChariceManiacs,2
jhillstephens,CiaoBella50,2
jhillstephens,ShoNuffSheree,1
jhillstephens,ashleygreen,4
jhillstephens,DonaldHardyCRS,3
jhillstephens,PhilHarrison,2
jhillstephens,ShoNuffShereePreppin,1
jhillstephens,filipalinhares,1
jhillstephens,sam_h786,2
jhillstephens,topgunner,2
jhillstephens,dtagurit,2
jhillstephens,Loubyloubyloux,2
jhillstephens,muzik_man,3
jhillstephens,Rbellrb,2
jhillstephens,weschicklit,3
jhillstephens,Tori_Da,2
jhillstephens,CandlesbyTasha,1
jhillstephens,ThomasHensel,1
jhillstephens,peoplebuilder,1
jhillstephens,MATT_369,1
jhillstephens,TamaraSchilling,3
jhillstephens,arbonneteam,1
jhillstephens,PoetryILike,1
jhillstephens,star_jayl,1
jhillstephens,SaraBio,1
jhillstephens,lazyPeaches,1
jhillstephens,_Undeniable_,1
jhillstephens,tiinag,1
jhillstephens,viralnation,1
jhillstephens,wow2000,1
jhillstephens,avmaster,1
jhillstephens,Allamon,1
jhillstephens,2woofers,1
jhillstephens,Cleopatra789,1
jhillstephens,Sun_Immaculate,3
jhillstephens,KarenLangston,2
jhillstephens,iBRANDY,2
jhillstephens,addiejuniper,1
jhillstephens,Mema2211,1
jhillstephens,shanlyn1,1
jhillstephens,LeVarThomas,1
jhillstephens,nordmach,1
jhillstephens,ZaTaylor,1
jhillstephens,mduchamp,1
jhillstephens,ballardstar,1
jhillstephens,canopygallery,1
jhillstephens,changstein,1
jhillstephens,Tomas57,2
jhillstephens,koolrazychic,1
jhillstephens,erenwall,1
jhillstephens,AlexandraJarrin,1
jhillstephens,Juniesgurl,1
jhillstephens,liveanletdie,1
jhillstephens,Area224,1
jhillstephens,holdemtalkradio,1
jhillstephens,MakeMoneyMentor,1
jhillstephens,EMarketingGuru,1
jhillstephens,joshhinds,1
jhillstephens,surveyrave,1
jhillstephens,Mizz_Trouble,1
jhillstephens,entreprediva,2
jhillstephens,EdenSol,1
jhillstephens,Dynamic2020,1
jhillstephens,ElyssaD,1
jhillstephens,IrishLad585some,1
jhillstephens,Courageous_one,1
jhillstephens,LeslieLynn3808,1
jhillstephens,Ginababy127,1
jhillstephens,laurastrangers,2
jhillstephens,dandelion69420,1
jhillstephens,executive321,1
jhillstephens,Three_Ten,1
jhillstephens,LynnRose,1
jhillstephens,sauceyone,1
jhillstephens,Maxita,1
jhillstephens,Hitman1971,1
jhillstephens,MamaBee4,3
jhillstephens,sc430girl,2
jhillstephens,onlineresume,1
jhillstephens,RozHannibal,1
jhillstephens,zedomax,1
jhillstephens,LorenaHeletea,1
jhillstephens,lilcreolesd,1
jhillstephens,Kemishia,1
jhillstephens,PussyPrevails,1
jhillstephens,LayDeeTwisted,1
jhillstephens,kishez,1
jhillstephens,Mboko,1
jhillstephens,StuBakerComedy,1
jhillstephens,chrisbmartin,1
jhillstephens,crazyjohnkerecz,1
jhillstephens,AhhPhotography,1
jhillstephens,paramitribe,1
jhillstephens,lorenzomyers,1
jhillstephens,KD_Pitner,1
jhillstephens,craftwordy,1
jhillstephens,cheyenne1218,1
jhillstephens,City_Guide_Mike,1
jhillstephens,RealMattDamon,1
jhillstephens,PirateWench,2
jhillstephens,kirstiealley,1
jhillstephens,Laura330Please,1
jhillstephens,HiveMindMovie,1
jhillstephens,FilmLadd,1
jhillstephens,FLATLANDthefilm,1
jhillstephens,David__King,2
jhillstephens,mommamiaria,1
jhillstephens,eric_from_aleks,1
jhillstephens,HollywoodE,1
jhillstephens,dreamswillcome,1
jhillstephens,starlingpoet,3
jhillstephens,ruhanirabin,1
jhillstephens,josieinthecity,1
jhillstephens,thebowlingballs,1
jhillstephens,usavacantland,1
jhillstephens,unitedtweeps,1
jhillstephens,JosephBrady,1
jhillstephens,JoLynnHawthorne,1
jhillstephens,leighmichele,1
jhillstephens,letsdance_08,1
jhillstephens,MichaelBelba,1
jhillstephens,Tacoshack27,1
jhillstephens,mdstarrsports,1
jhillstephens,petitecurvydiva,1
jhillstephens,rosieperez,1
jhillstephens,victoria_menza,1
jhillstephens,Mnmissy,1
jhillstephens,lisababy182,1
jhillstephens,BeachQuotation,1
jhillstephens,CynthiaGoranson,2
jhillstephens,DrJennifer,2
jhillstephens,sczepanski,2
jhillstephens,realandrews,1
jhillstephens,UnckleP,1
jhillstephens,Cory_Froomkin,2
jhillstephens,KiddiesCorner,1
jhillstephens,lindasmith247,1
jhillstephens,AndyGroenink,1
jhillstephens,AndreaChin,1
jhillstephens,gdwg_mooseD,1
jhillstephens,g_nizz,2
jhillstephens,weizenbaum,2
jhillstephens,G0,1
jhillstephens,Gmoney52,1
jhillstephens,Sharpeshots,1
jhillstephens,SquareJaw,2
jhillstephens,MILFaliciousOne,1
jhillstephens,Makenzesgranna,1
jhillstephens,YRJewelryGal,1
jhillstephens,ClaudiaMacCloud,1
jhillstephens,andysowards,1
jhillstephens,amber_shh,1
jhillstephens,lisagilpin,1
jhillstephens,brainchildassoc,1
jhillstephens,warde1,2
jhillstephens,emilyholmesx,1
jhillstephens,GlamDeWstella71,1
jhillstephens,frecklesncurls,1
jhillstephens,Jemmalou_x,1
jhillstephens,KalaBalax,1
jhillstephens,Laura7711,1
jhillstephens,MaaikeFx,1
jhillstephens,kenya,1
jhillstephens,JimCim,1
jhillstephens,thePOSHpreneur,1
jhillstephens,ModelSupplies,1
jhillstephens,LoriMoreno,2
jhillstephens,quadmom95,2
jhillstephens,extremejohnone,1
jhillstephens,hotstuffjohn,1
jhillstephens,Enchantedheart,1
jhillstephens,MissNightLife,1
jhillstephens,MsClementine,1
jhillstephens,MrTop8,1
jhillstephens,theretrometro,1
jhillstephens,MyCatIsOnFire,1
jhillstephens,Simply_Positive,1
jhillstephens,AmericanWomannn,1
jhillstephens,DelMarXOXO,1
jhillstephens,fionajc3,1
jhillstephens,sweetnsexykitty,1
jhillstephens,Wiretapper,1
jhillstephens,mark_till,1
jhillstephens,ShellyRenee,1
jhillstephens,juliaerickson,1
jhillstephens,iamDjPriest,1
jhillstephens,Saskia1013,1
jhillstephens,ydurnas,1
jhillstephens,bershebaI,1
jhillstephens,Joeballtshirts,1
jhillstephens,elitejmr,1
jhillstephens,DLPJ,1
jhillstephens,Byte_Size,1
jhillstephens,bersheba,1
jhillstephens,badwebsites,1
jhillstephens,MamaBeeComedy,1
jhillstephens,deefamouss,1
jhillstephens,Doc_Remy,1
jhillstephens,diabay,1
jhillstephens,lesperk,1
jhillstephens,saxplaya07,1
gymsnearby,growline,1
gymsnearby,yoshkarola,1
gymsnearby,giversgayn,1
gymsnearby,JackGalt,1
gymsnearby,greatfitness,1
gymsnearby,lilyFitness,1
gymsnearby,ModelSupplies,1
gymsnearby,jimmyvo,1
gymsnearby,weizenbaum,1
gymsnearby,Tap29,1
gymsnearby,iamwun,1
gymsnearby,TrainerTFitness,1
gymsnearby,fitprosarah,1
gymsnearby,kat2222,1
gymsnearby,AbbiVN,1
gymsnearby,markmacdonaldvn,1
gymsnearby,DianeGilabert,1
gymsnearby,whodeani,1
gymsnearby,fitcoach2007,1
gymsnearby,mikehaydon,1
gymsnearby,runnersworld,1
gymsnearby,joelcomm,1
gymsnearby,centerpet,1
gymsnearby,Corporatemonk,1
gymsnearby,drsigne,1
gymsnearby,StevenDelong,1
gymsnearby,shawnmdriscoll,1
gymsnearby,Geoff,1
gymsnearby,jonletocq,2
gymsnearby,getfitwithk,1
gymsnearby,Joe,1
gymsnearby,urbanfly,1
gymsnearby,jds,1
gymsnearby,willfrancis,1
gymsnearby,rhys_isterix,1
gymsnearby,teebiscuit,1
gymsnearby,Ihatecvh,1
gymsnearby,murphydjs,1
gymsnearby,evangineer,1
gymsnearby,amanda,1
gymsnearby,missgosh,1
odegarden,FriFagbevegelse,1
odegarden,nestenSivJensen,1
odegarden,DagTerjeA,1
odegarden,IngvildAnita,1
odegarden,TorgeirM,1
odegarden,eidsvag,1
odegarden,fmellem,1
odegarden,nicecap,1
odegarden,OdaRygh,1
odegarden,StigVoll,1
lakenormanhomes,MsFitUniverse,1
lakenormanhomes,LakeNormanHomes,2
lakenormanhomes,tap29,1
lakenormanhomes,Loveandemulsion,1
lakenormanhomes,PositiveAdaptn,1
lakenormanhomes,isrealdeep,1
lakenormanhomes,esoterismo,1
lakenormanhomes,pourme,1
lakenormanhomes,vja4041,1
lakenormanhomes,straightstreet,1
lakenormanhomes,SWDefense,1
lakenormanhomes,agracing,1
lakenormanhomes,leftturngirl,1
lakenormanhomes,Murfbsurfn78,1
esoterismo,IvanCampuzano,1
esoterismo,Sarah_Turner,1
esoterismo,earthXplorer,1
esoterismo,Dr_Share_D,1
esoterismo,TheVinster,1
esoterismo,vmikael,1
esoterismo,marciotaz,1
esoterismo,lrdinamarco,1
esoterismo,zilveti,1
esoterismo,musicandkids,1
esoterismo,inspiremetoday,1
esoterismo,MaryWilhite,1
esoterismo,SpiritualShow,1
esoterismo,BuzzEdition,1
esoterismo,peta2,1
esoterismo,officialpeta,1
esoterismo,psustentavel,1
esoterismo,wspa,1
esoterismo,freemeditate,1
esoterismo,caregiving,1
esoterismo,RicXand,1
esoterismo,ArthurFontes,1
esoterismo,writefast,1
esoterismo,Anyssima,1
esoterismo,Azizshalan,1
esoterismo,ThereseHaberman,1
esoterismo,kathykeefe,1
esoterismo,spiritedwoman,1
esoterismo,Dawn_Abraham,1
esoterismo,Nurul54,1
esoterismo,JosephRiley,1
esoterismo,manatmouse,1
esoterismo,JosephBrady,1
esoterismo,TwavelTweeter,1
esoterismo,brentnhunter,1
esoterismo,asIprosper,1
esoterismo,thedaytonview,1
esoterismo,Poage_Photo,1
esoterismo,Kintay,1
esoterismo,StMotherTheresa,1
esoterismo,Jotebro,1
esoterismo,_DINA,1
esoterismo,perrybelcher,1
esoterismo,joe_mellor,1
esoterismo,OldPixels,1
esoterismo,traveleverywher,1
esoterismo,BobSimao,1
esoterismo,StephaniePitts,2
esoterismo,XxavierT,1
esoterismo,cocoandbreezy,1
esoterismo,onfaitavec,1
esoterismo,musicasmessage,1
esoterismo,onlineresume,1
esoterismo,rthastar,1
esoterismo,shawnjsce702,1
esoterismo,Jen_Savasta,1
esoterismo,4tootie,1
esoterismo,christianbleffe,1
esoterismo,AlissaFereday,1
esoterismo,vouparardefumar,1
esoterismo,SpeaksBeliefs,1
esoterismo,TheStoryLady,1
esoterismo,donative,1
esoterismo,DeanPerrone,1
esoterismo,TheLifehackPost,1
esoterismo,paulusthebrit,1
esoterismo,Doc_Remy,1
esoterismo,DonaldHardyCRS,1
esoterismo,PamelaGlasner,1
esoterismo,leighmichele,1
esoterismo,dog_lovers,2
esoterismo,Churchillfan,1
esoterismo,ImGeraLd,1
esoterismo,Advorec,1
esoterismo,BobWeisberg,1
esoterismo,Bill_Talbert,1
esoterismo,BLTEnterprises,1
esoterismo,NVisionPsychic,1
esoterismo,vandaalecio,1
esoterismo,g_nizz,1
esoterismo,GlmmC,1
esoterismo,bunnykins2,1
esoterismo,anitacharlot,1
esoterismo,DixieThorn,1
esoterismo,luhinside,1
esoterismo,crisklipel,1
esoterismo,anthonywright,1
tolisv,paulonair,1
paulonair,snedwan,1
paulonair,weemagic,1
paulonair,marginatasnaily,1
paulonair,ljsbaby,1
paulonair,angiecas,1
paulonair,traceymingo,1
paulonair,bluefrez,1
paulonair,mum_of_six,1
paulonair,daveg38,1
paulonair,nitch79,1
paulonair,VioletsCRUK,1
paulonair,GaryMuircroft,1
paulonair,Cameronk_uk,1
paulonair,radiogeorge,1
paulonair,berniebubbles,1
paulonair,N1GHT0WL,1
paulonair,junglejanet,1
paulonair,majbloor,1
paulonair,barrysnedden,1
paulonair,tolisv,1
momentbymoment1,AgooAustralia,1
momentbymoment1,TikiBooKids,1
momentbymoment1,Y_C_Monkey,1
momentbymoment1,molliemoo,1
momentbymoment1,LMStellaPR,1
momentbymoment1,SkoutTradeFair,1
momentbymoment1,bellybeyond,1
momentbymoment1,Czarque,1
momentbymoment1,JoBabyBliss,1
momentbymoment1,min,1
momentbymoment1,whitsundays,1
molliemoo,mnstrsnmnchkns,1
molliemoo,maternitytees,1
molliemoo,fabmums,1
molliemoo,Claire_SnugBaby,1
molliemoo,Caroljs,1
molliemoo,mummylooksfab,1
molliemoo,molliemoo2,1
molliemoo,thedesignerbaby,1
molliemoo,childrensjewell,1
molliemoo,ahh_shazbot,1
molliemoo,monstersmonkeys,1
checkandmate,candacearm,1
checkandmate,butterflymaven,2
checkandmate,rleseberg,1
checkandmate,Drevilll,1
checkandmate,Checkandmate,1
checkandmate,YUNGSKOOL100,1
checkandmate,3rdCrush,1
checkandmate,amandarobins,1
checkandmate,dewdropper,1
checkandmate,crside,1
checkandmate,CocosButt,1
checkandmate,livejoy,1
grfollowfriday,paulonair,1
grfollowfriday,MATT_369,2
grfollowfriday,lauritsa,1
grfollowfriday,cybereddie,2
grfollowfriday,mashable,4
grfollowfriday,tweetmeme,2
grfollowfriday,alirocms,1
grfollowfriday,miacms,1
grfollowfriday,Estarian,2
grfollowfriday,LexiePixie,3
grfollowfriday,brexians,2
grfollowfriday,ghatzidakis,2
grfollowfriday,mvelveretro,2
grfollowfriday,niko_Lios,2
grfollowfriday,cathpain,2
grfollowfriday,sotostips,2
grfollowfriday,firefairy1,2
grfollowfriday,ngeor,1
doc_remy,DonaldHardyCRS,1
doc_remy,donnajfox,1
doc_remy,MsFitUniverse,1
doc_remy,JamesGoiJr,1
doc_remy,a02toyota,1
doc_remy,beingswell,1
doc_remy,venusrising67,1
doc_remy,CZgouras,1
doc_remy,Loveandemulsion,2
doc_remy,lspearmanii,1
doc_remy,Raatek,1
doc_remy,TamaraSchilling,2
doc_remy,MelodyChase,1
doc_remy,DrDCAdams,1
doc_remy,josephranseth,1
doc_remy,michaelbathurst,2
doc_remy,faithgoddess7,1
doc_remy,pmcginnis,1
doc_remy,ywamcos,1
doc_remy,asumer,1
doc_remy,MrTweet_Alert,1
doc_remy,MyBizzieLizzie,1
doc_remy,FrankCorey,1
doc_remy,Paul_Holgorsen,1
doc_remy,CYFpower,1
doc_remy,MaheshKukreja,2
doc_remy,DianaKhalil,2
doc_remy,LJsBaby,1
doc_remy,ionwen,1
doc_remy,PembsDave,1
doc_remy,The_Grim_Weeder,1
doc_remy,TinaWright,1
doc_remy,Paul_y2K,1
doc_remy,dbdc,1
doc_remy,casual_intruder,1
doc_remy,Java4Two,2
doc_remy,noxhanti,1
doc_remy,kathykeefe,1
doc_remy,stillsafe,1
doc_remy,WinningEdge,1
doc_remy,Mnmissy,1
doc_remy,richweaver,1
doc_remy,Walker_OKeeffe,1
doc_remy,MATT_369,1
doc_remy,docmurdock,1
doc_remy,doctortaylor,1
doc_remy,TheBetterSexDoc,1
doc_remy,Dr_Share_D,1
doc_remy,DrAnthony,1
doc_remy,drsigne,1
doc_remy,drjoesDIYhealth,1
doc_remy,LoriMoreno,1
doc_remy,ReneeBarronMN,1
doc_remy,esoterismo,1
doc_remy,FONEJACKER12009,1
doc_remy,sianniistarbuck,1
doc_remy,mmbopidy,1
doc_remy,RichardMadeley,1
doc_remy,ShellyDazzler,1
doc_remy,Gailporter,1
doc_remy,FunnyJoker,1
doc_remy,joshuadenney,2
doc_remy,crystalbutterfl,1
doc_remy,parallelgalaxy,1
doc_remy,Grenhilda,1
doc_remy,sciencegoddess,2
doc_remy,ThomasHensel,1
doc_remy,jonahlehrer,1
doc_remy,JonATurk,1
doc_remy,iarturo,1
doc_remy,PeelaaSqueela,1
doc_remy,EranEyal,1
doc_remy,aureliom,1
doc_remy,SavageMike,1
doc_remy,alfredtwo,1
doc_remy,CoachCharrise,1
doc_remy,SuzanBrant,1
doc_remy,TeamSoeria,1
doc_remy,SusanCosmos,1
doc_remy,JosephBrady,1
doc_remy,ChannelofLight,1
doc_remy,TradingGoddess,1
doc_remy,Abeeliever,1
doc_remy,MarvinTowler,1
doc_remy,LorenaHeletea,1
doc_remy,medic_ray,2
doc_remy,tedbradford2,1
doc_remy,mbl,1
doc_remy,StatiK99,1
doc_remy,mikek6ics,1
doc_remy,MajorDodson,1
doc_remy,DebsSweet,1
doc_remy,dmbdork,1
doc_remy,dmbwine,1
doc_remy,docputer,1
doc_remy,COWBOYJDANOS,1
doc_remy,afirmin,1
doc_remy,RandomReTweet,1
doc_remy,mrken777,1
doc_remy,kountrintuitiv,1
doc_remy,melisangel,1
doc_remy,Bonniestwit,1
doc_remy,ElizMarquart,1
doc_remy,pointforwardpro,1
doc_remy,dranupama,1
doc_remy,edridge169,1
doc_remy,pinksugacupcake,1
doc_remy,momfluential,1
doc_remy,petitemiettekid,1
doc_remy,barbarawhis,1
doc_remy,willmarlow,1
doc_remy,Chris6375,1
doc_remy,SpcSquad,1
doc_remy,LayZDaisy,1
doc_remy,captcook,1
doc_remy,jazzbird2100,1
doc_remy,ffvip,1
doc_remy,Hnygirl2000,1
doc_remy,JeffKnize,1
doc_remy,imrananwar,1
doc_remy,FloridaJ850,1
doc_remy,filipalinhares,1
doc_remy,JoannaDangelo,1
doc_remy,EdotA,1
doc_remy,JazmineSpirit,1
doc_remy,lexirodrigo,1
doc_remy,nursemom90,1
doc_remy,starlingpoet,1
doc_remy,ednarheiner,1
doc_remy,Pro37phet,1
doc_remy,CmoreNLP,1
doc_remy,recyclersREALM,1
doc_remy,vene2ia,1
doc_remy,Paula721,1
doc_remy,iconic88,1
doc_remy,marcome,1
doc_remy,cozysoul,1
doc_remy,Enchantedheart,1
doc_remy,TheSuzanneSpot,1
doc_remy,TrishasTravels,1
doc_remy,Silversmyth,1
doc_remy,writingroads,1
doc_remy,LibertariansFor,2
doc_remy,DorothyNed,1
doc_remy,elocio,1
doc_remy,iggypintado,1
doc_remy,lindseymalone,1
doc_remy,thewildjoker,1
doc_remy,MichaelDHorn,1
doc_remy,RWBEagle,1
doc_remy,ecoJoe,1
doc_remy,GlorifiedGofers,1
doc_remy,TPO_Hisself,1
doc_remy,Milieunet,1
doc_remy,FadiSemaan,1
doc_remy,avmaster,1
doc_remy,rocketman528,1
doc_remy,cindymorrison82,1
doc_remy,DH_Photography,1
doc_remy,ViralExistence,2
doc_remy,BobWeisberg,1
doc_remy,TheTAZZone,1
doc_remy,didakus,1
doc_remy,_DINA,1
doc_remy,grentone,1
doc_remy,pinkelephantpun,1
doc_remy,prosperitygal,1
doc_remy,londicreations,1
doc_remy,wbaustin,1
doc_remy,shelbilavender,1
doc_remy,BellaVidaLetty,1
doc_remy,chayce,1
doc_remy,gNotapipe,1
doc_remy,SkunkHunt,1
doc_remy,DAYLEE,1
doc_remy,DavidBTwit,1
doc_remy,Kellye9,1
doc_remy,thereisawayjose,1
doc_remy,rongraham1,1
doc_remy,jimspcrepair,1
doc_remy,juanenjoyslife,1
doc_remy,DanArgento,1
doc_remy,shanajackson,1
doc_remy,TheLifehackPost,1
doc_remy,JayLink_,1
doc_remy,SusanBoylesCat,1
doc_remy,sondrafaye,1
doc_remy,OhMichael,1
doc_remy,LadyExec,1
doc_remy,Lates,1
doc_remy,feyhandmade,1
doc_remy,sherryfetzer,1
doc_remy,RealWorldMom,1
doc_remy,mrsforrey,1
doc_remy,amarillovein,1
doc_remy,amarillolaser,1
donnajfox,TheTAZZone,1
donnajfox,Doc_Remy,1
donnajfox,DonaldHardyCRS,1
donnajfox,CodeRepair,4
donnajfox,Dudeman718,2
donnajfox,KimSherrell,4
donnajfox,zaibatsu,2
donnajfox,BradGal,2
donnajfox,phaoloo,3
donnajfox,MrC817,2
donnajfox,BuzzEdition,2
donnajfox,DonnaJFox,5
donnajfox,JJNextGenTV,4
donnajfox,davehershey,1
donnajfox,sourcePOV,1
donnajfox,MissHurricat,1
donnajfox,neopaine,1
donnajfox,charlesletbette,1
donnajfox,LisaRCox,1
donnajfox,bobgarrett,1
donnajfox,reddsmitty,1
donnajfox,accesssonora,1
donnajfox,ElizObihFrank,1
donnajfox,freeonlineradio,1
donnajfox,Jason_Pollock,1
donnajfox,tleurdeleigh,1
donnajfox,MiamiEspanol,1
donnajfox,billionaire5,1
donnajfox,whiskeyrose7,1
donnajfox,Listersmate,1
donnajfox,RealBlackWidow,1
donnajfox,catcarr1,1
donnajfox,ASEVIDEO,1
donnajfox,faithgoddess7,1
donnajfox,hugh_white,1
donnajfox,smileyriley3,1
donnajfox,timelady,1
donnajfox,GilPizano,1
donnajfox,insaincain02,1
donnajfox,Themelis_Cuiper,1
donnajfox,ModelSupplies,2
donnajfox,Richardlaksana,2
donnajfox,Minervity,2
donnajfox,Zaibatsu,2
donnajfox,Iconic88,2
donnajfox,webaddict,2
donnajfox,LadyLeet,2
donnajfox,MissRogue,2
donnajfox,brightondoll,1
donnajfox,DAVIDVGOLIATH,1
donnajfox,BobLally,1
donnajfox,xoxomilliexoxo,1
donnajfox,lilangelita,1
donnajfox,COPYWRITE,1
donnajfox,Audnumber,1
donnajfox,secretdiary,1
donnajfox,RobertUmpleby,1
donnajfox,MarkShaw,1
donnajfox,Twitter_Tips,1
donnajfox,ChangeIsGood,1
donnajfox,TweeterDiva,1
donnajfox,Dana_Morrow,1
donnajfox,SexyWriter,1
donnajfox,Mjamme,1
donnajfox,DonnajFox,1
donnajfox,ReneeBarronMN,1
donnajfox,starlingpoet,1
donnajfox,SueScheff,1
donnajfox,ddsnorth,1
donnajfox,_SDO,1
fizzlew,fakedonnie,1
topfollowfriday,ahahamilton9,1
topfollowfriday,EMarketingGuru,10
topfollowfriday,weizenbaum,5
topfollowfriday,starlingpoet,4
topfollowfriday,fudgecrumpet,1
topfollowfriday,jasonbradbury,2
